DRG Definition,Provider Id,Provider Name,Provider Street Address,Provider City,Provider State,Provider Zip Code,Hospital Referral Region Description, Total Discharges , Average Covered Charges , Average Total Payments ,Average Medicare Payments
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS,3801 SPRING ST,RACINE,WI,53405,WI - Milwaukee,12,$125268.58,$45117.00,$44344.16
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,WI - Madison,17,$183654.64,$74399.82,$67526.64
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,520138,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,WI - Milwaukee,44,$151329.84,$41933.93,$39136.93
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,520139,AURORA WEST ALLIS MEDICAL CENTER,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,WI - Milwaukee,12,$70830.91,$27233.00,$25470.25
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,520177,FROEDTERT MEM LUTHERAN HSPTL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,WI - Milwaukee,22,$104314.13,$51988.50,$50664.36
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,900 ILLINOIS AVE,STEVENS POINT,WI,54481,WI - Marshfield,81,$23053.76,$10891.02,$10237.01
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",700 WEST AVE S,LA CROSSE,WI,54601,WI - La Crosse,62,$31528.80,$12164.93,$11347.98
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,WI - Milwaukee,290,$32874.32,$11771.59,$10427.92
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520009,ST ELIZABETH HSPTL,1506 S ONEIDA ST,APPLETON,WI,54915,WI - Appleton,42,$18361.30,$11776.50,$9467.85
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520011,LAKEVIEW MED CENTER,1700 WEST STOUT STREET,RICE LAKE,WI,54868,WI - Marshfield,33,$18186.87,$10264.66,$9515.78
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520013,SACRED HEART HSPTL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,MN - Minneapolis,99,$43597.11,$13713.81,$12757.79
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520017,ST JOSEPHS HSPTL,2661 CTY HWY I,CHIPPEWA FALLS,WI,54729,WI - Marshfield,19,$24738.26,$11970.42,$10582.00
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520019,MINISTRY ST MARYS HOSPITAL,2251 NORTH SHORE DR,RHINELANDER,WI,54501,WI - Wausau,39,$25637.71,$12223.87,$11564.48
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520021,UNITED HSPTL SYS,6308 EIGHTH AVE,KENOSHA,WI,53143,WI - Milwaukee,43,$30562.58,$11687.32,$10106.44
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520027,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC",13111 N PORT WASHINGTON RD,MEQUON,WI,53097,WI - Milwaukee,97,$31176.87,$10918.61,$10133.85
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520028,THE MONROE CLINIC,2005 5TH STREET,MONROE,WI,53566,WI - Madison,41,$32468.51,$11016.24,$10275.46
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,WI - Wausau,114,$30248.99,$12212.04,$10338.17
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520033,RIVERVIEW HSPTL ASSOC,410 DEWEY ST PO BOX 8080,WISCONSIN RAPID,WI,54495,WI - Marshfield,83,$18014.27,$11927.55,$11069.84
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520034,AURORA MED CTR MANITOWOC CTY,5000 MEMORIAL DR,TWO RIVERS,WI,54241,WI - Green Bay,28,$25026.60,$13607.35,$11826.60
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520035,AURORA SHEBOYGAN MEM MED CTR,2629 N 7TH ST,SHEBOYGAN,WI,53083,WI - Milwaukee,22,$27801.36,$12589.81,$9263.77
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520037,MINISTRY SAINT JOSEPH'S HOSPITAL,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,WI - Marshfield,84,$38824.71,$14993.23,$12560.33
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520038,AURORA MED CENTER-WASHINGTON COUNTY,1032 E SUMNER ST,HARTFORD,WI,53027,WI - Milwaukee,21,$30895.42,$11009.14,$10260.61
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520041,DIVINE SAVIOR HLTHCARE,"2817 NEW PINERY RD, P O BOX 387",PORTAGE,WI,53901,WI - Madison,13,$28976.61,$13393.76,$12789.15
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520044,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,SHEBOYGAN,WI,53081,WI - Milwaukee,55,$27434.83,$10067.27,$8644.10
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520045,THEDA CLARK MED CTR,130 2ND ST,NEENAH,WI,54956,WI - Neenah,28,$21680.00,$11587.78,$10638.39
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520048,MERCY MED CTR OF OSHKOSH,500 S OAKWOOD RD,OSHKOSH,WI,54904,WI - Neenah,40,$19095.17,$10857.45,$9347.10
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520049,BELLIN MEMORIAL HSPTL,744 S WEBSTER AVE,GREEN BAY,WI,54305,WI - Green Bay,39,$29152.89,$10173.41,$9461.58
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS),2323 N LAKE DR,MILWAUKEE,WI,53211,WI - Milwaukee,122,$45570.67,$14510.85,$13732.62
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520057,ST CLARE HSPTL HLTH SVCS,707 14TH ST,BARABOO,WI,53913,WI - Madison,13,$25763.07,$9531.61,$8673.15
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520059,AURORA MEMORIAL HSPTL BURLINGTON,252 MCHENRY ST,BURLINGTON,WI,53105,WI - Milwaukee,63,$26268.76,$10021.47,$9041.87
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520062,OCONOMOWOC MEM HSPTL,791 E SUMMIT AVE,OCONOMOWOC,WI,53066,WI - Milwaukee,43,$36244.18,$13222.27,$9875.37
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520063,ST JOSEPHS COM HSPTL WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,WI - Milwaukee,25,$28045.72,$10122.88,$9495.40
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520066,MERCY HLTH SYS CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,WI - Madison,87,$37747.44,$12420.01,$11028.49
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,MN - Minneapolis,110,$36382.10,$14494.09,$9629.42
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520071,FORT HEALTHCARE,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,WI - Madison,35,$22607.37,$11009.20,$10029.14
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520075,ST VINCENT HSPTL,835 S VAN BUREN ST,GREEN BAY,WI,54301,WI - Green Bay,137,$26545.67,$11590.06,$10120.69
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520076,BEAVER DAM COM HSPTL,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,WI - Madison,19,$31346.73,$9550.68,$8840.78
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520078,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,3237 S 16TH ST,MILWAUKEE,WI,53215,WI - Milwaukee,170,$37870.74,$12852.06,$11816.60
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520083,ST MARY'S HOSPITAL,700 SOUTH PARK ST,MADISON,WI,53715,WI - Madison,100,$45611.13,$14112.71,$12010.38
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520087,GUNDERSEN LUTH MED CTR,1910 SOUTH AVE,LA CROSSE,WI,54601,WI - La Crosse,148,$27237.36,$12291.51,$11308.89
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520088,ST AGNES HSPTL,430 E DIVISON ST,FOND DU LAC,WI,54935,WI - Milwaukee,41,$30569.97,$11208.09,$10296.60
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520089,MERITER HSPTL,202 S PARK ST,MADISON,WI,53715,WI - Madison,96,$56767.17,$15112.47,$14013.78
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520091,HOWARD YOUNG MED CTR,240 MAPLE ST PO BOX 470,WOODRUFF,WI,54568,WI - Marshfield,44,$26804.38,$12881.95,$11891.45
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS,3801 SPRING ST,RACINE,WI,53405,WI - Milwaukee,275,$23559.05,$12585.08,$11787.54
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520097,ST MARYS HSPTL MED CTR,1726 SHAWANO AVE,GREEN BAY,WI,54303,WI - Green Bay,102,$22456.50,$11334.76,$9057.21
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,WI - Madison,113,$46169.38,$20639.32,$18373.56
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520100,BELOIT MEM HSPTL,1969 W HART RD,BELOIT,WI,53511,WI - Madison,37,$54569.13,$13894.10,$13140.45
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520102,AURORA LAKELAND MED CTR,W3985 CTY RD NN,ELKHORN,WI,53121,WI - Milwaukee,43,$36347.30,$12170.51,$11413.79
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520103,COMMUNITY MEM HSPTL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,WI - Milwaukee,54,$28692.29,$10816.00,$9581.09
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520107,HOLY FAMILY MEMORIAL INC,2300 WESTERN AVE PO BOX 1450,MANITOWOC,WI,54221,WI - Green Bay,17,$24998.11,$10675.11,$9817.00
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520113,BAY AREA MED CTR,3100 SHORE DR,MARINETTE,WI,54143,WI - Green Bay,93,$29630.03,$11090.13,$10462.69
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520116,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,125 HOSPITAL DR,WATERTOWN,WI,53098,WI - Madison,39,$31052.74,$12890.15,$12052.51
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520136,"WHEATON FRANCISCAN, INC- ST JOSEPH",5000 W CHAMBERS ST,MILWAUKEE,WI,53210,WI - Milwaukee,172,$35823.20,$15548.52,$14743.88
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520138,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,WI - Milwaukee,404,$55361.52,$15708.83,$12970.46
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520139,AURORA WEST ALLIS MEDICAL CENTER,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,WI - Milwaukee,167,$33197.57,$11142.98,$10237.94
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520160,APPLETON MED CTR,1818 N MEADE ST,APPLETON,WI,54911,WI - Appleton,68,$15004.73,$10197.13,$9194.63
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520170,WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL,19333 W NORTH AVE,BROOKFIELD,WI,53045,WI - Milwaukee,53,$33778.86,$11761.03,$10109.62
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520177,FROEDTERT MEM LUTHERAN HSPTL,9200 W WISCONSIN AVE,MILWAUKEE,WI,53226,WI - Milwaukee,298,$36180.61,$17227.99,$16283.61
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520189,AURORA MED CTR KENOSHA,10400 75TH ST,KENOSHA,WI,53142,WI - Milwaukee,39,$42032.43,$12528.07,$11507.33
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520193,AURORA BAYCARE MED CTR,2845 GREENBRIER RD PO BOX 8900,GREEN BAY,WI,54311,WI - Green Bay,88,$34505.39,$12090.90,$10348.61
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520198,AURORA MED CTR OSHKOSH,855 N WESTHAVEN DRIVE,OSHKOSH,WI,54904,WI - Neenah,36,$27645.80,$10756.27,$10099.52
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520202,ST CLARE'S HOSPITAL OF WESTON INC,3400 MINISTRY PARKWAY,WESTON,WI,54476,WI - Wausau,94,$25040.09,$11795.12,$10286.72
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520204,"WHEATON FRANCISCAN HEALTHCARE- FRANKLIN, INC",10101 SOUTH 27TH STREET,FRANKLIN,WI,53132,WI - Milwaukee,30,$41168.73,$11828.43,$10365.13
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520206,AURORA MEDICAL CENTER,36500 AURORA DRIVE,SUMMIT,WI,53066,WI - Milwaukee,20,$27906.40,$10254.90,$8631.55
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,520207,AURORA MEDICAL CENTER,975 PORT WASHINGTON ROAD,GRAFTON,WI,53024,WI - Milwaukee,19,$37899.78,$11130.94,$10594.78
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520002,MINISTRY ST MICHAELS HOSPITAL OF STEVENS POINT,900 ILLINOIS AVE,STEVENS POINT,WI,54481,WI - Marshfield,32,$13705.68,$6447.34,$5675.09
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520004,"MAYO CLINIC HLTH SYSTEM- FRANCISCAN MED CTR, INC",700 WEST AVE S,LA CROSSE,WI,54601,WI - La Crosse,25,$18431.80,$7567.44,$6620.40
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520008,WAUKESHA MEMORIAL HOSPITAL,725 AMERICAN AVE,WAUKESHA,WI,53188,WI - Milwaukee,88,$19850.29,$7623.47,$5532.90
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520011,LAKEVIEW MED CENTER,1700 WEST STOUT STREET,RICE LAKE,WI,54868,WI - Marshfield,21,$11606.04,$5719.71,$4809.42
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520013,SACRED HEART HSPTL,900 W CLAIREMONT AVE,EAU CLAIRE,WI,54701,MN - Minneapolis,21,$21664.09,$7251.28,$6345.57
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520019,MINISTRY ST MARYS HOSPITAL,2251 NORTH SHORE DR,RHINELANDER,WI,54501,WI - Wausau,20,$14564.65,$7083.40,$6299.00
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520021,UNITED HSPTL SYS,6308 EIGHTH AVE,KENOSHA,WI,53143,WI - Milwaukee,33,$22091.78,$7036.75,$6455.57
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520027,"COLUMBIA ST MARY'S HOSPITAL OZAUKEE, INC",13111 N PORT WASHINGTON RD,MEQUON,WI,53097,WI - Milwaukee,36,$24104.00,$6494.66,$5749.77
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520028,THE MONROE CLINIC,2005 5TH STREET,MONROE,WI,53566,WI - Madison,35,$18492.54,$6768.71,$5967.45
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520030,ASPIRUS WAUSAU HOSPITAL,333 PINE RIDGE BLVD,WAUSAU,WI,54401,WI - Wausau,51,$17126.00,$6911.66,$5750.84
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520033,RIVERVIEW HSPTL ASSOC,410 DEWEY ST PO BOX 8080,WISCONSIN RAPID,WI,54495,WI - Marshfield,35,$12725.34,$7317.00,$6451.97
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520037,MINISTRY SAINT JOSEPH'S HOSPITAL,611 ST JOSEPH AVE,MARSHFIELD,WI,54449,WI - Marshfield,42,$23537.95,$8854.38,$6805.11
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520038,AURORA MED CENTER-WASHINGTON COUNTY,1032 E SUMNER ST,HARTFORD,WI,53027,WI - Milwaukee,11,$18528.36,$6690.90,$4753.36
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520044,ST NICHOLAS HOSPITAL,3100 SUPERIOR AVE,SHEBOYGAN,WI,53081,WI - Milwaukee,24,$14958.37,$6067.25,$4576.54
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520045,THEDA CLARK MED CTR,130 2ND ST,NEENAH,WI,54956,WI - Neenah,19,$12883.84,$6783.68,$5526.89
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520048,MERCY MED CTR OF OSHKOSH,500 S OAKWOOD RD,OSHKOSH,WI,54904,WI - Neenah,15,$12107.06,$6472.13,$5265.40
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520049,BELLIN MEMORIAL HSPTL,744 S WEBSTER AVE,GREEN BAY,WI,54305,WI - Green Bay,32,$13701.78,$6034.65,$5052.15
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS),2323 N LAKE DR,MILWAUKEE,WI,53211,WI - Milwaukee,46,$23510.58,$8133.13,$7105.45
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520057,ST CLARE HSPTL HLTH SVCS,707 14TH ST,BARABOO,WI,53913,WI - Madison,13,$21049.30,$7032.07,$6166.23
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520059,AURORA MEMORIAL HSPTL BURLINGTON,252 MCHENRY ST,BURLINGTON,WI,53105,WI - Milwaukee,42,$19609.02,$7212.33,$5040.11
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520063,ST JOSEPHS COM HSPTL WEST BEND,3200 PLEASANT VALLEY ROAD,WEST BEND,WI,53095,WI - Milwaukee,16,$23604.75,$6874.43,$6174.93
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520066,MERCY HLTH SYS CORP,1000 MINERAL POINT AVE,JANESVILLE,WI,53548,WI - Madison,59,$21524.49,$7225.38,$6094.06
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520070,MAYO CLINIC HEALTH SYSTEM EAU CLAIRE HOSPITAL,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,MN - Minneapolis,37,$19759.72,$6893.48,$5670.56
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520071,FORT HEALTHCARE,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,WI - Madison,29,$14430.68,$6571.51,$5600.06
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520075,ST VINCENT HSPTL,835 S VAN BUREN ST,GREEN BAY,WI,54301,WI - Green Bay,50,$17472.14,$7002.56,$5780.56
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520076,BEAVER DAM COM HSPTL,707 S UNIVERSITY AVE,BEAVER DAM,WI,53916,WI - Madison,11,$27721.54,$6998.81,$6072.63
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520078,WHEATON FRANCISCAN HEALTHCARE- ST FRANCIS,3237 S 16TH ST,MILWAUKEE,WI,53215,WI - Milwaukee,38,$17174.94,$8193.86,$6881.50
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520083,ST MARY'S HOSPITAL,700 SOUTH PARK ST,MADISON,WI,53715,WI - Madison,57,$28480.10,$8374.22,$7040.63
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520087,GUNDERSEN LUTH MED CTR,1910 SOUTH AVE,LA CROSSE,WI,54601,WI - La Crosse,52,$20437.53,$7635.09,$6454.51
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520088,ST AGNES HSPTL,430 E DIVISON ST,FOND DU LAC,WI,54935,WI - Milwaukee,39,$20212.94,$6668.74,$5950.48
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520089,MERITER HSPTL,202 S PARK ST,MADISON,WI,53715,WI - Madison,39,$32675.71,$8233.48,$7542.61
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520091,HOWARD YOUNG MED CTR,240 MAPLE ST PO BOX 470,WOODRUFF,WI,54568,WI - Marshfield,26,$20116.69,$7781.53,$6782.61
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520096,WHEATON FRANCISCAN HEALTHCARE- ALL SAINTS,3801 SPRING ST,RACINE,WI,53405,WI - Milwaukee,106,$13377.80,$7656.21,$6636.00
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520097,ST MARYS HSPTL MED CTR,1726 SHAWANO AVE,GREEN BAY,WI,54303,WI - Green Bay,40,$16808.42,$8122.67,$5008.20
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520098,UNIVERSITY OF WI  HOSPITALS & CLINICS AUTHORITY,600 HIGHLAND AVENUE,MADISON,WI,53792,WI - Madison,34,$21580.58,$10952.58,$9555.47
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520100,BELOIT MEM HSPTL,1969 W HART RD,BELOIT,WI,53511,WI - Madison,21,$32559.19,$7083.14,$5608.28
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520102,AURORA LAKELAND MED CTR,W3985 CTY RD NN,ELKHORN,WI,53121,WI - Milwaukee,30,$18996.70,$7725.06,$5974.40
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520103,COMMUNITY MEM HSPTL,W180 N8085 TOWN HALL RD,MENOMONEE FALLS,WI,53051,WI - Milwaukee,29,$23086.24,$6876.03,$5617.62
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520107,HOLY FAMILY MEMORIAL INC,2300 WESTERN AVE PO BOX 1450,MANITOWOC,WI,54221,WI - Green Bay,29,$15796.82,$6462.96,$5691.10
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520109,"MILE BLUFF MEDICAL CENTER, INC",1050 DIVISION ST,MAUSTON,WI,53948,WI - Madison,14,$19628.28,$7405.57,$6841.85
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520113,BAY AREA MED CTR,3100 SHORE DR,MARINETTE,WI,54143,WI - Green Bay,63,$14505.84,$6482.19,$5928.73
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520116,UW HLTH PARTNERS - WATERTOWN REGIONAL MEDICAL CTR,125 HOSPITAL DR,WATERTOWN,WI,53098,WI - Madison,13,$16363.00,$7398.30,$6534.92
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520136,"WHEATON FRANCISCAN, INC- ST JOSEPH",5000 W CHAMBERS ST,MILWAUKEE,WI,53210,WI - Milwaukee,37,$18909.62,$8949.02,$7871.29
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520138,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,WI - Milwaukee,171,$29235.22,$8869.73,$7168.16
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520139,AURORA WEST ALLIS MEDICAL CENTER,8901 W LINCOLN AVE,WEST ALLIS,WI,53227,WI - Milwaukee,76,$27496.59,$6731.25,$5944.21
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520160,APPLETON MED CTR,1818 N MEADE ST,APPLETON,WI,54911,WI - Appleton,21,$16504.14,$7250.52,$6505.00
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,520170,WHEATON FRANCISCAN INC - ELMBROOK MEMORIAL,19333 W NORTH AVE,BROOKFIELD,WI,53045,WI - Milwaukee,20,$19444.25,$6726.80,$4927.00
