gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsPlayType,specialTeamsResult,kickerId,yardlineSide,yardlineNumber,gameClock,kickLength,displayName,season,week,gameDate,homeTeamAbbr,visitorTeamAbbr,seasonType
2025_06_CLE_PIT,3080,"(4:13) 25-A.Szmyt 53 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",3,4,10,CLE,Field Goal,Kick Attempt Good,00-0038428,PIT,35.0,04:13:00,53.0,A.Szmyt,2025,6,2025-10-12,PIT,CLE,REG
2025_06_CLE_PIT,3881,"(9:33) 25-A.Szmyt 32 yard field goal is GOOD, Center-50-R.Sunahara, Holder-13-C.Bojorquez.",4,4,14,CLE,Field Goal,Kick Attempt Good,00-0038428,PIT,14.0,09:33:00,32.0,A.Szmyt,2025,6,2025-10-12,PIT,CLE,REG
2025_06_CLE_PIT,4310,"(3:44) 9-C.Boswell 54 yard field goal is No Good, Short, Center-46-C.Kuntz, Holder-3-C.Waitman.",4,4,4,PIT,Field Goal,Kick Attempt No Good,00-0031136,CLE,36.0,03:44:00,54.0,C.Boswell,2025,6,2025-10-12,PIT,CLE,REG
2025_06_DAL_CAR,334,"(9:11) 10-R.Fitzgerald 31 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",1,4,2,CAR,Field Goal,Kick Attempt Good,00-0040279,DAL,13.0,09:11:00,31.0,R.Fitzgerald,2025,6,2025-10-12,CAR,DAL,REG
2025_06_DAL_CAR,617,"(4:51) 17-B.Aubrey 23 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",1,4,5,DAL,Field Goal,Kick Attempt Good,00-0037692,CAR,5.0,04:51:00,23.0,B.Aubrey,2025,6,2025-10-12,CAR,DAL,REG
2025_06_DAL_CAR,1962,"(:25) 10-R.Fitzgerald 55 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",2,4,10,CAR,Field Goal,Kick Attempt Good,00-0040279,DAL,37.0,00:25:00,55.0,R.Fitzgerald,2025,6,2025-10-12,CAR,DAL,REG
2025_06_DAL_CAR,3388,"(9:23) 17-B.Aubrey 28 yard field goal is GOOD, Center-44-T.Sieg, Holder-5-B.Anger.",4,4,9,DAL,Field Goal,Kick Attempt Good,00-0037692,CAR,9.0,09:23:00,28.0,B.Aubrey,2025,6,2025-10-12,CAR,DAL,REG
2025_06_DAL_CAR,4083,"(:03) 10-R.Fitzgerald 33 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",4,3,13,CAR,Field Goal,Kick Attempt Good,00-0040279,DAL,15.0,00:03:00,33.0,R.Fitzgerald,2025,6,2025-10-12,CAR,DAL,REG
2025_06_DEN_NYJ,241,"(11:05) 6-N.Folk 52 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",1,4,7,NYJ,Field Goal,Kick Attempt Good,00-0025565,DEN,34.0,11:05:00,52.0,N.Folk,2025,6,2025-10-12,NYJ,DEN,REG
2025_06_DEN_NYJ,467,"(7:08) 3-W.Lutz 57 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",1,4,5,DEN,Field Goal,Kick Attempt Good,00-0032569,NYJ,39.0,07:08:00,57.0,W.Lutz,2025,6,2025-10-12,NYJ,DEN,REG
2025_06_DEN_NYJ,591,"(4:59) 6-N.Folk 41 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",1,4,9,NYJ,Field Goal,Kick Attempt Good,00-0025565,DEN,23.0,04:59:00,41.0,N.Folk,2025,6,2025-10-12,NYJ,DEN,REG
2025_06_DEN_NYJ,2292,"(10:29) 6-N.Folk 38 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",3,4,8,NYJ,Field Goal,Kick Attempt Good,00-0025565,DEN,20.0,10:29:00,38.0,N.Folk,2025,6,2025-10-12,NYJ,DEN,REG
2025_06_DEN_NYJ,3665,"(5:09) 3-W.Lutz 27 yard field goal is GOOD, Center-48-M.Fraboni, Holder-16-J.Crawshaw.",4,4,9,DEN,Field Goal,Kick Attempt Good,00-0032569,NYJ,9.0,05:09:00,27.0,W.Lutz,2025,6,2025-10-12,NYJ,DEN,REG
2025_06_DET_KC,501,"(5:24) 39-J.Bates 28 yard field goal is GOOD, Center-49-H.Hatten, Holder-3-J.Fox.",1,4,10,DET,Field Goal,Kick Attempt Good,00-0039172,KC,10.0,05:24:00,28.0,J.Bates,2025,6,2025-10-12,KC,DET,REG
2025_06_DET_KC,3496,"(2:29) 7-H.Butker 33 yard field goal is GOOD, Center-41-J.Winchester, Holder-14-M.Araiza.",4,4,10,KC,Field Goal,Kick Attempt Good,00-0033303,DET,15.0,02:29:00,33.0,H.Butker,2025,6,2025-10-12,KC,DET,REG
2025_06_LAC_MIA,393,"(7:55) 11-C.Dicker 35 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",1,4,2,LAC,Field Goal,Kick Attempt Good,00-0037224,MIA,17.0,07:55:00,35.0,C.Dicker,2025,6,2025-10-12,MIA,LAC,REG
2025_06_LAC_MIA,880,"(:39) 11-C.Dicker 31 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",1,4,2,LAC,Field Goal,Kick Attempt Good,00-0037224,MIA,13.0,00:39:00,31.0,C.Dicker,2025,6,2025-10-12,MIA,LAC,REG
2025_06_LAC_MIA,1168,"(12:02) 47-R.Patterson 57 yard field goal is No Good, Wide Right, Center-49-J.Cardona, Holder-16-J.Bailey.",2,4,10,MIA,Field Goal,Kick Attempt No Good,00-0036816,LAC,39.0,12:02:00,57.0,R.Patterson,2025,6,2025-10-12,MIA,LAC,REG
2025_06_LAC_MIA,1337,"(8:42) 11-C.Dicker 29 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",2,4,8,LAC,Field Goal,Kick Attempt Good,00-0037224,MIA,11.0,08:42:00,29.0,C.Dicker,2025,6,2025-10-12,MIA,LAC,REG
2025_06_LAC_MIA,1567,"(4:34) 47-R.Patterson 47 yard field goal is GOOD, Center-49-J.Cardona, Holder-16-J.Bailey.",2,4,7,MIA,Field Goal,Kick Attempt Good,00-0036816,LAC,29.0,04:34:00,47.0,R.Patterson,2025,6,2025-10-12,MIA,LAC,REG
2025_06_LAC_MIA,2097,"(:04) 47-R.Patterson 27 yard field goal is GOOD, Center-49-J.Cardona, Holder-16-J.Bailey.",2,4,2,MIA,Field Goal,Kick Attempt Good,00-0036816,LAC,9.0,00:04:00,27.0,R.Patterson,2025,6,2025-10-12,MIA,LAC,REG
2025_06_LAC_MIA,3122,"(12:50) 11-C.Dicker 35 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",4,4,2,LAC,Field Goal,Kick Attempt Good,00-0037224,MIA,17.0,12:50:00,35.0,C.Dicker,2025,6,2025-10-12,MIA,LAC,REG
2025_06_LAC_MIA,4120,"(:09) 11-C.Dicker 33 yard field goal is GOOD, Center-41-R.Lovato, Holder-16-J.Scott.",4,4,8,LAC,Field Goal,Kick Attempt Good,00-0037224,MIA,15.0,00:09:00,33.0,C.Dicker,2025,6,2025-10-12,MIA,LAC,REG
2025_06_LA_BAL,438,"(7:26) 33-T.Loop 37 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout.",1,4,14,BAL,Field Goal,Kick Attempt Good,00-0040074,LA,19.0,07:26:00,37.0,T.Loop,2025,6,2025-10-12,BAL,LA,REG
2025_06_LA_BAL,727,"(2:27) 16-J.Karty 26 yard field goal is No Good, Hit Right Upright, Center-47-A.Ward, Holder-42-E.Evans.",1,4,5,LA,Field Goal,Kick Attempt No Good,00-0039750,BAL,8.0,02:27:00,26.0,J.Karty,2025,6,2025-10-12,BAL,LA,REG
2025_06_LA_BAL,1294,"(9:53) 16-J.Karty 36 yard field goal is GOOD, Center-47-A.Ward, Holder-42-E.Evans.",2,4,11,LA,Field Goal,Kick Attempt Good,00-0039750,BAL,18.0,09:53:00,36.0,J.Karty,2025,6,2025-10-12,BAL,LA,REG
2025_06_NE_NO,170,"(12:54) 19-B.Grupe 34 yard field goal is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",1,4,4,NO,Field Goal,Kick Attempt Good,00-0038905,NE,16.0,12:54:00,34.0,B.Grupe,2025,6,2025-10-12,NO,NE,REG
2025_06_NE_NO,693,"(5:09) 19-B.Grupe 48 yard field goal is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",1,4,8,NO,Field Goal,Kick Attempt Good,00-0038905,NE,30.0,05:09:00,48.0,B.Grupe,2025,6,2025-10-12,NO,NE,REG
2025_06_NE_NO,1812,"(1:55) 19-B.Grupe 38 yard field goal is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",2,4,4,NO,Field Goal,Kick Attempt Good,00-0038905,NE,20.0,01:55:00,38.0,B.Grupe,2025,6,2025-10-12,NO,NE,REG
2025_06_NE_NO,2586,"(7:29) 36-A.Borregales 24 yard field goal is GOOD, Center-47-J.Ashby, Holder-17-B.Baringer.",3,4,6,NE,Field Goal,Kick Attempt Good,00-0040200,NO,6.0,07:29:00,24.0,A.Borregales,2025,6,2025-10-12,NO,NE,REG
2025_06_NE_NO,3249,"(13:46) 19-B.Grupe 54 yard field goal is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",4,4,9,NO,Field Goal,Kick Attempt Good,00-0038905,NE,36.0,13:46:00,54.0,B.Grupe,2025,6,2025-10-12,NO,NE,REG
2025_06_PHI_NYG,191,"(12:03) 4-J.Elliott 42 yard field goal is GOOD, Center-57-C.Adomitis, Holder-10-B.Mann.",1,4,5,PHI,Field Goal,Kick Attempt Good,00-0033787,NYG,24.0,12:03:00,42.0,J.Elliott,2025,6,2025-10-09,NYG,PHI,REG
2025_06_SEA_JAX,1205,"(10:40) 5-J.Myers 24 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",2,4,6,SEA,Field Goal,Kick Attempt Good,00-0031492,JAX,6.0,10:40:00,24.0,J.Myers,2025,6,2025-10-12,JAX,SEA,REG
2025_06_SEA_JAX,2043,"(1:03) 39-C.Little 50 yard field goal is No Good, Wide Right, Center-46-R.Matiscik, Holder-9-L.Cooke.",2,4,18,JAX,Field Goal,Kick Attempt No Good,00-0039409,SEA,32.0,01:03:00,50.0,C.Little,2025,6,2025-10-12,JAX,SEA,REG
2025_06_SEA_JAX,2201,"(:15) 5-J.Myers 53 yard field goal is GOOD, Center-41-C.Stoll, Holder-4-M.Dickson.",2,4,6,SEA,Field Goal,Kick Attempt Good,00-0031492,JAX,35.0,00:15:00,53.0,J.Myers,2025,6,2025-10-12,JAX,SEA,REG
2025_06_SF_TB,520,"(7:58) 18-E.Pineiro 52 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",1,4,15,SF,Field Goal,Kick Attempt Good,00-0034173,TB,34.0,07:58:00,52.0,E.Pineiro,2025,6,2025-10-12,TB,SF,REG
2025_06_SF_TB,1754,"(2:09) 18-E.Pineiro 54 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",2,4,6,SF,Field Goal,Kick Attempt Good,00-0034173,TB,36.0,02:09:00,54.0,E.Pineiro,2025,6,2025-10-12,TB,SF,REG
2025_06_SF_TB,2136,"(:06) 18-E.Pineiro 42 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",2,2,10,SF,Field Goal,Kick Attempt Good,00-0034173,TB,24.0,00:06:00,42.0,E.Pineiro,2025,6,2025-10-12,TB,SF,REG
2025_06_SF_TB,2623,"(7:30) 18-E.Pineiro 29 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",3,4,6,SF,Field Goal,Kick Attempt Good,00-0034173,TB,11.0,07:30:00,29.0,E.Pineiro,2025,6,2025-10-12,TB,SF,REG
2025_06_SF_TB,3427,"(8:46) 4-C.McLaughlin 49 yard field goal is No Good, Wide Right, Center-86-E.Deckers, Holder-9-R.Dixon.",4,4,4,TB,Field Goal,Kick Attempt No Good,00-0035358,SF,31.0,08:46:00,49.0,C.McLaughlin,2025,6,2025-10-12,TB,SF,REG
2025_06_SF_TB,3921,"(2:00) 4-C.McLaughlin 45 yard field goal is GOOD, Center-86-E.Deckers, Holder-9-R.Dixon.",4,4,4,TB,Field Goal,Kick Attempt Good,00-0035358,SF,27.0,02:00:00,45.0,C.McLaughlin,2025,6,2025-10-12,TB,SF,REG
2025_06_TEN_LV,450,"(4:11) 8-D.Carlson 50 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",1,4,19,LV,Field Goal,Kick Attempt Good,00-0034161,TEN,32.0,04:11:00,50.0,D.Carlson,2025,6,2025-10-12,LV,TEN,REG
2025_06_TEN_LV,2727,"(1:10) 14-M.Wright 46 yard field goal is GOOD, Center-46-M.Cox, Holder-3-J.Hekker.",3,4,14,TEN,Field Goal,Kick Attempt Good,00-0035189,LV,28.0,01:10:00,46.0,M.Wright,2025,6,2025-10-12,LV,TEN,REG
2025_06_TEN_LV,3277,"(7:17) 8-D.Carlson 29 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",4,4,3,LV,Field Goal,Kick Attempt Good,00-0034161,TEN,10.0,07:17:00,29.0,D.Carlson,2025,6,2025-10-12,LV,TEN,REG
2025_07_ATL_SF,921,"(12:59) 39-J.Romo 38 yard field goal is GOOD, Center-49-L.McCullough, Holder-13-B.Pinion.",2,4,9,ATL,Field Goal,Kick Attempt Good,00-0037542,SF,20.0,12:59:00,38.0,J.Romo,2025,7,2025-10-19,SF,ATL,REG
2025_07_ATL_SF,1853,"(:43) 18-E.Pineiro 55 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",2,4,7,SF,Field Goal,Kick Attempt Good,00-0034173,ATL,37.0,00:43:00,55.0,E.Pineiro,2025,7,2025-10-19,SF,ATL,REG
2025_07_ATL_SF,2322,"(10:14) 18-E.Pineiro 43 yard field goal is GOOD, Center-46-J.Weeks, Holder-7-T.Morstead.",3,4,11,SF,Field Goal,Kick Attempt Good,00-0034173,ATL,25.0,10:14:00,43.0,E.Pineiro,2025,7,2025-10-19,SF,ATL,REG
2025_07_CAR_NYJ,535,"(5:45) 10-R.Fitzgerald 30 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",1,4,5,CAR,Field Goal,Kick Attempt Good,00-0040279,NYJ,12.0,05:45:00,30.0,R.Fitzgerald,2025,7,2025-10-19,NYJ,CAR,REG
2025_07_CAR_NYJ,1137,"(11:06) 6-N.Folk 34 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",2,4,4,NYJ,Field Goal,Kick Attempt Good,00-0025565,CAR,16.0,11:06:00,34.0,N.Folk,2025,7,2025-10-19,NYJ,CAR,REG
2025_07_CAR_NYJ,2508,"(10:43) 10-R.Fitzgerald 29 yard field goal is GOOD, Center-44-J.Jansen, Holder-6-S.Martin.",3,4,6,CAR,Field Goal,Kick Attempt Good,00-0040279,NYJ,11.0,10:43:00,29.0,R.Fitzgerald,2025,7,2025-10-19,NYJ,CAR,REG
2025_07_CAR_NYJ,3844,"(6:30) 6-N.Folk 47 yard field goal is GOOD, Center-42-T.Hennessy, Holder-14-A.McNamara.",4,4,3,NYJ,Field Goal,Kick Attempt Good,00-0025565,CAR,29.0,06:30:00,47.0,N.Folk,2025,7,2025-10-19,NYJ,CAR,REG
