flight_id,flight_date,quarter,month_number,day_of_week,marketing_carrier_code,operating_carrier_code,origin_airport_code,origin_city_name,origin_state,destination_airport_code,destination_city_name,destination_state,scheduled_departure_hhmm,actual_departure_hhmm,departure_delay_minutes,departure_delayed_15,scheduled_arrival_hhmm,actual_arrival_hhmm,arrival_delay_minutes,arrival_delayed_15,cancelled,cancellation_code,diverted,scheduled_elapsed_minutes,actual_elapsed_minutes,air_time_minutes,distance_miles,carrier_delay_minutes,weather_delay_minutes,national_aviation_system_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes
flt_95c9c98343fe3ec1685cdd859bb0,2024-10-09,4,10,3,AA,AA,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,600,557,-3.0,false,838,837,-1.0,false,false,,false,158.0,160.0,109.0,802.0,,,,,
flt_f466637bbc5455c6537ef8078caf,2024-10-23,4,10,3,DL,DL,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,1725,1730,5.0,false,1905,1900,-5.0,false,false,,false,100.0,90.0,57.0,334.0,,,,,
flt_02ea8452e44752f9b28ab33603b9,2024-10-08,4,10,2,WN,WN,MDW,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,1600,1655,55.0,true,1725,1824,59.0,true,false,,false,85.0,89.0,64.0,349.0,55.0,0.0,4.0,0.0,0.0
flt_7e2b8475ce8a7bb9e1ef2d4f0d98,2024-02-04,1,2,7,DL,DL,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,1225,1214,-11.0,false,1358,1333,-25.0,false,false,,false,93.0,79.0,57.0,334.0,,,,,
flt_efd788b491079bf3e67d0faa37e2,2024-01-18,1,1,4,DL,DL,MSP,"Minneapolis, MN",MN,MSY,"New Orleans, LA",LA,1037,1028,-9.0,false,1332,1303,-29.0,false,false,,false,175.0,155.0,136.0,1039.0,,,,,
flt_2953ef19cb923a7bb1b764cde44f,2024-05-10,2,5,5,UA,UA,ORD,"Chicago, IL",IL,SEA,"Seattle, WA",WA,1952,1949,-3.0,false,2234,2211,-23.0,false,false,,false,282.0,262.0,229.0,1721.0,,,,,
flt_066e077672d021f76e52e1af5a1e,2024-03-24,1,3,7,AA,AA,MSP,"Minneapolis, MN",MN,DFW,"Dallas/Fort Worth, TX",TX,1449,1558,69.0,true,1726,1852,86.0,true,false,,false,157.0,174.0,134.0,852.0,15.0,54.0,17.0,0.0,0.0
flt_b11d135dd80961681b6e064a8da5,2024-01-13,1,1,6,WN,WN,MDW,"Chicago, IL",IL,OMA,"Omaha, NE",NE,1910,,,,2045,,,,true,B,false,95.0,,,423.0,,,,,
flt_3aba1ad1cba0637684d66667b5f0,2024-10-02,4,10,3,UA,OO,ORD,"Chicago, IL",IL,SCE,"State College, PA",PA,1405,1405,0.0,false,1702,1708,6.0,false,false,,false,117.0,123.0,76.0,528.0,,,,,
flt_d54678dee4f2d540a9cdbfc9bdfd,2024-11-12,4,11,2,WN,WN,MDW,"Chicago, IL",IL,PHX,"Phoenix, AZ",AZ,1600,1611,11.0,false,1855,1852,-3.0,false,false,,false,235.0,221.0,205.0,1444.0,,,,,
flt_3504e9cb5979e87fd56100b84500,2024-01-01,1,1,1,DL,OO,MSP,"Minneapolis, MN",MN,OMA,"Omaha, NE",NE,850,847,-3.0,false,1015,1015,0.0,false,false,,false,85.0,88.0,45.0,282.0,,,,,
flt_36b791adb19d2000cfdec8b77962,2024-05-28,2,5,2,WN,WN,MSP,"Minneapolis, MN",MN,BNA,"Nashville, TN",TN,1145,1156,11.0,false,1345,1349,4.0,false,false,,false,120.0,113.0,92.0,695.0,,,,,
flt_b100fc6cefa28fbea9a767b8a18f,2024-04-15,2,4,1,AA,MQ,ORD,"Chicago, IL",IL,ROC,"Rochester, NY",NY,813,811,-2.0,false,1058,1044,-14.0,false,false,,false,105.0,93.0,71.0,528.0,,,,,
flt_fd03635a6d8c9af805bfd3ccb096,2024-10-25,4,10,5,UA,OO,ORD,"Chicago, IL",IL,MKE,"Milwaukee, WI",WI,1602,1558,-4.0,false,1700,1702,2.0,false,false,,false,58.0,64.0,19.0,67.0,,,,,
flt_00e07bc5ed02a49595c9cdc64915,2024-01-07,1,1,7,DL,OO,MSP,"Minneapolis, MN",MN,MCI,"Kansas City, MO",MO,1010,1009,-1.0,false,1149,1140,-9.0,false,false,,false,99.0,91.0,64.0,393.0,,,,,
flt_448da621d30197bbb6027477022d,2024-03-12,1,3,2,DL,9E,MSP,"Minneapolis, MN",MN,CMH,"Columbus, OH",OH,850,846,-4.0,false,1152,1136,-16.0,false,false,,false,122.0,110.0,87.0,626.0,,,,,
flt_bae52c0b4c928122a1ab3a6a2e8f,2024-11-12,4,11,2,DL,DL,MSP,"Minneapolis, MN",MN,CLT,"Charlotte, NC",NC,1300,1300,0.0,false,1627,1620,-7.0,false,false,,false,147.0,140.0,115.0,930.0,,,,,
flt_7896da98b1e183ced1fb8840559f,2024-08-19,3,8,1,NK,NK,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,720,817,57.0,true,949,1052,63.0,true,false,,false,149.0,155.0,121.0,802.0,57.0,0.0,6.0,0.0,0.0
flt_792bfaa59535265b96505de31728,2024-08-02,3,8,5,UA,G7,ORD,"Chicago, IL",IL,GRR,"Grand Rapids, MI",MI,910,859,-11.0,false,1118,1120,2.0,false,false,,false,68.0,81.0,36.0,137.0,,,,,
flt_dd5651482d43b9dbfffb43938b9d,2024-10-16,4,10,3,WN,WN,MDW,"Chicago, IL",IL,BWI,"Baltimore, MD",MD,915,1010,55.0,true,1205,1255,50.0,true,false,,false,110.0,105.0,91.0,611.0,5.0,0.0,0.0,0.0,45.0
flt_7bd0eb1c2f5897004aacda6a803a,2024-01-16,1,1,2,AA,ZW,ORD,"Chicago, IL",IL,CVG,"Cincinnati, OH",KY,1202,1300,58.0,true,1420,1506,46.0,true,false,,false,78.0,66.0,48.0,264.0,10.0,0.0,0.0,0.0,36.0
flt_bb6af0af0387f5fad60193099058,2024-04-23,2,4,2,AA,ZW,ORD,"Chicago, IL",IL,LSE,"La Crosse, WI",WI,2032,2025,-7.0,false,2148,2221,33.0,true,false,,false,76.0,116.0,44.0,215.0,0.0,0.0,33.0,0.0,0.0
flt_1ab3973f522f83aa42f53995fd80,2024-07-08,3,7,1,UA,YX,MKE,"Milwaukee, WI",WI,EWR,"Newark, NJ",NJ,1205,1156,-9.0,false,1525,1453,-32.0,false,false,,false,140.0,117.0,98.0,725.0,,,,,
flt_079c8c1a5dc1556cd9a4a294ab7b,2024-12-30,4,12,1,WN,WN,MKE,"Milwaukee, WI",WI,RSW,"Fort Myers, FL",FL,1450,1525,35.0,true,1845,1906,21.0,true,false,,false,175.0,161.0,150.0,1183.0,1.0,0.0,0.0,0.0,20.0
flt_fa6a1c6df76db67a07a4debdb827,2024-09-09,3,9,1,WN,WN,MDW,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,1725,1727,2.0,false,1915,1855,-20.0,false,false,,false,230.0,208.0,196.0,1521.0,,,,,
flt_bfe6606572f9da4b45e462dcbd31,2024-08-07,3,8,3,AA,AA,MKE,"Milwaukee, WI",WI,CLT,"Charlotte, NC",NC,1037,1029,-8.0,false,1340,1328,-12.0,false,false,,false,123.0,119.0,93.0,651.0,,,,,
flt_cdf5e7e89be125afff249815bf52,2024-06-11,2,6,2,UA,UA,ORD,"Chicago, IL",IL,LAS,"Las Vegas, NV",NV,1100,1051,-9.0,false,1256,1229,-27.0,false,false,,false,236.0,218.0,191.0,1514.0,,,,,
flt_7b356e336bbce52fecd22c9790f4,2024-04-08,2,4,1,AS,AS,MSP,"Minneapolis, MN",MN,SEA,"Seattle, WA",WA,700,650,-10.0,false,900,827,-33.0,false,false,,false,240.0,217.0,185.0,1399.0,,,,,
flt_4f58df5b57ef0028e6269e2dc13b,2024-09-23,3,9,1,AS,AS,MSP,"Minneapolis, MN",MN,SEA,"Seattle, WA",WA,700,657,-3.0,false,851,831,-20.0,false,false,,false,231.0,214.0,188.0,1399.0,,,,,
flt_90f3be825c96cd1070ca5bc8b7fb,2024-07-02,3,7,2,AA,ZW,ORD,"Chicago, IL",IL,BHM,"Birmingham, AL",AL,1845,1838,-7.0,false,2052,2026,-26.0,false,false,,false,127.0,108.0,85.0,584.0,,,,,
flt_ba67ee95ff2f0f5a3c92708476de,2024-05-17,2,5,5,AA,MQ,ORD,"Chicago, IL",IL,TUL,"Tulsa, OK",OK,2030,2030,0.0,false,2232,2235,3.0,false,false,,false,122.0,125.0,81.0,585.0,,,,,
flt_848b149bbddd3cfe52e1d5554d52,2024-08-16,3,8,5,WN,WN,MDW,"Chicago, IL",IL,CLE,"Cleveland, OH",OH,1855,1859,4.0,false,2110,2113,3.0,false,false,,false,75.0,74.0,45.0,307.0,,,,,
flt_afd17840ce3eced85d1c47b8c836,2024-09-17,3,9,2,DL,DL,MKE,"Milwaukee, WI",WI,ATL,"Atlanta, GA",GA,1211,1207,-4.0,false,1511,1501,-10.0,false,false,,false,120.0,114.0,92.0,669.0,,,,,
flt_795c40f1349665103fa33500a12c,2024-05-05,2,5,7,DL,DL,MSP,"Minneapolis, MN",MN,SNA,"Santa Ana, CA",CA,1045,1053,8.0,false,1246,1258,12.0,false,false,,false,241.0,245.0,223.0,1522.0,,,,,
flt_78fdb5cb40b8f2da24089ba8fd43,2024-04-16,2,4,2,UA,OO,ORD,"Chicago, IL",IL,FWA,"Fort Wayne, IN",IN,1802,1813,11.0,false,2006,2009,3.0,false,false,,false,64.0,56.0,34.0,157.0,,,,,
flt_9a4bbbaf3951237a7b7199a9ba06,2024-03-07,1,3,4,UA,UA,ORD,"Chicago, IL",IL,LGA,"New York, NY",NY,600,553,-7.0,false,906,856,-10.0,false,false,,false,126.0,123.0,99.0,733.0,,,,,
flt_c335f2ae0c3e358a1932886888f5,2024-04-05,2,4,5,WN,WN,MDW,"Chicago, IL",IL,STL,"St. Louis, MO",MO,1640,1638,-2.0,false,1750,1739,-11.0,false,false,,false,70.0,61.0,43.0,251.0,,,,,
flt_e38fb39a816a373d84d4a88fb1e2,2024-01-02,1,1,2,UA,YX,ORD,"Chicago, IL",IL,ORF,"Norfolk, VA",VA,1055,1048,-7.0,false,1409,1401,-8.0,false,false,,false,134.0,133.0,104.0,717.0,,,,,
flt_daea4a5d52f5e91c75a73b5061bf,2024-08-18,3,8,7,UA,UA,ORD,"Chicago, IL",IL,IAD,"Washington, DC",VA,845,1412,327.0,true,1140,1858,438.0,true,false,,false,115.0,226.0,83.0,588.0,327.0,0.0,111.0,0.0,0.0
flt_3c0c6656a802a30ec39ffd8f45ac,2024-07-26,3,7,5,AA,AA,ORD,"Chicago, IL",IL,STL,"St. Louis, MO",MO,1606,1701,55.0,true,1719,1812,53.0,true,false,,false,73.0,71.0,47.0,258.0,0.0,0.0,0.0,0.0,53.0
flt_4eb062daa37514a709216a9c57bc,2024-09-06,3,9,5,WN,WN,MDW,"Chicago, IL",IL,SEA,"Seattle, WA",WA,2050,2049,-1.0,false,2315,2305,-10.0,false,false,,false,265.0,256.0,229.0,1733.0,,,,,
flt_304101f7222cb7f00d5931788907,2024-07-18,3,7,4,UA,UA,ORD,"Chicago, IL",IL,SAN,"San Diego, CA",CA,724,721,-3.0,false,942,938,-4.0,false,false,,false,258.0,257.0,222.0,1723.0,,,,,
flt_f7250e10fc206db407ec1dbaf6bb,2024-03-11,1,3,1,DL,DL,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,900,911,11.0,false,1021,1020,-1.0,false,false,,false,141.0,129.0,100.0,680.0,,,,,
flt_688bd3abe8d754f5aaaa0fac39a4,2024-03-17,1,3,7,WN,WN,ORD,"Chicago, IL",IL,BNA,"Nashville, TN",TN,1935,1930,-5.0,false,2110,2058,-12.0,false,false,,false,95.0,88.0,61.0,409.0,,,,,
flt_add0b450f5f783e8fb16f5a1ca81,2024-07-27,3,7,6,UA,UA,ORD,"Chicago, IL",IL,ATL,"Atlanta, GA",GA,1425,1452,27.0,true,1734,1738,4.0,false,false,,false,129.0,106.0,82.0,606.0,,,,,
flt_505363ad2f40bc5a7c084d41c62f,2024-02-05,1,2,1,UA,OO,ORD,"Chicago, IL",IL,CID,"Cedar Rapids/Iowa City, IA",IA,914,913,-1.0,false,1038,1025,-13.0,false,false,,false,84.0,72.0,36.0,196.0,,,,,
flt_119fa989c77ca18f8f407bfc1a7a,2024-07-18,3,7,4,DL,DL,MSP,"Minneapolis, MN",MN,LAX,"Los Angeles, CA",CA,850,1554,424.0,true,1051,1740,409.0,true,false,,false,241.0,226.0,202.0,1535.0,26.0,0.0,0.0,0.0,383.0
flt_652aaabfc4cd1e580d961b421c51,2024-06-02,2,6,7,DL,DL,ORD,"Chicago, IL",IL,SLC,"Salt Lake City, UT",UT,1345,1347,2.0,false,1610,1607,-3.0,false,false,,false,205.0,200.0,181.0,1250.0,,,,,
flt_6a9d6f8bea9891131b032ece77a9,2024-10-07,4,10,1,UA,OO,ORD,"Chicago, IL",IL,LEX,"Lexington, KY",KY,1955,1955,0.0,false,2226,2226,0.0,false,false,,false,91.0,91.0,49.0,323.0,,,,,
flt_ef5370ee42c717b8eb322ca29151,2024-11-09,4,11,6,AA,AA,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,1740,1733,-7.0,false,1904,1854,-10.0,false,false,,false,84.0,81.0,59.0,334.0,,,,,
flt_feb41f3653572506da2257e306f3,2024-11-22,4,11,5,WN,WN,MKE,"Milwaukee, WI",WI,STL,"St. Louis, MO",MO,1950,1944,-6.0,false,2110,2048,-22.0,false,false,,false,80.0,64.0,52.0,317.0,,,,,
flt_27807c1110d3f00da4da6810912c,2024-08-08,3,8,4,DL,DL,MSP,"Minneapolis, MN",MN,DTW,"Detroit, MI",MI,614,613,-1.0,false,859,856,-3.0,false,false,,false,105.0,103.0,70.0,528.0,,,,,
flt_9e6c2bbb4818cf2b2795f868f4a8,2024-04-03,2,4,3,WN,WN,MKE,"Milwaukee, WI",WI,BNA,"Nashville, TN",TN,1845,2209,204.0,true,2020,2334,194.0,true,false,,false,95.0,85.0,66.0,475.0,0.0,0.0,0.0,0.0,194.0
flt_a83a716beaf0cf8040cddb10321b,2024-06-26,2,6,3,UA,UA,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,858,852,-6.0,false,1012,1010,-2.0,false,false,,false,134.0,138.0,98.0,680.0,,,,,
flt_5ad5b742ec88d63addd5506e0651,2024-09-21,3,9,6,WN,WN,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,1420,1423,3.0,false,1525,1525,0.0,false,false,,false,125.0,122.0,100.0,680.0,,,,,
flt_bcf07cb60cef3f091364b3dc6471,2024-04-19,2,4,5,UA,UA,ORD,"Chicago, IL",IL,SAT,"San Antonio, TX",TX,919,919,0.0,false,1226,1220,-6.0,false,false,,false,187.0,181.0,151.0,1041.0,,,,,
flt_416fc312dc3916262692b9532ca8,2024-11-09,4,11,6,UA,OO,ORD,"Chicago, IL",IL,GRB,"Green Bay, WI",WI,1750,1742,-8.0,false,1900,1849,-11.0,false,false,,false,70.0,67.0,33.0,173.0,,,,,
flt_5e40b506ce8575e20d4f9ef54039,2024-11-18,4,11,1,WN,WN,MSP,"Minneapolis, MN",MN,AUS,"Austin, TX",TX,1530,1537,7.0,false,1820,1838,18.0,true,false,,false,170.0,181.0,156.0,1042.0,0.0,0.0,11.0,0.0,7.0
flt_c7dfd255a41bc82cf4af0fbb70ef,2024-01-19,1,1,5,WN,WN,MDW,"Chicago, IL",IL,AUS,"Austin, TX",TX,1955,2007,12.0,false,2245,2314,29.0,true,false,,false,170.0,187.0,137.0,972.0,0.0,0.0,17.0,0.0,12.0
flt_eccab52bcc5cdd54e35500e07233,2024-01-09,1,1,2,UA,UA,ORD,"Chicago, IL",IL,EWR,"Newark, NJ",NJ,716,711,-5.0,false,1030,1025,-5.0,false,false,,false,134.0,134.0,95.0,719.0,,,,,
flt_eba1cfcd8a095b9bad9913f2484f,2024-10-05,4,10,6,AA,MQ,ORD,"Chicago, IL",IL,STL,"St. Louis, MO",MO,1226,1223,-3.0,false,1343,1334,-9.0,false,false,,false,77.0,71.0,47.0,258.0,,,,,
flt_ee4a31dcc62e5f700f6ba8dae172,2024-09-03,3,9,2,AA,AA,ORD,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,1445,1447,2.0,false,1746,1755,9.0,false,false,,false,121.0,128.0,99.0,678.0,,,,,
flt_a2427424ce2d66c3836276624219,2024-04-28,2,4,7,AA,MQ,ORD,"Chicago, IL",IL,XNA,"Fayetteville, AR",AR,1528,1525,-3.0,false,1720,1730,10.0,false,false,,false,112.0,125.0,87.0,522.0,,,,,
flt_a8ff333bb63f780ec6c4e68cff18,2024-01-07,1,1,7,UA,UA,ORD,"Chicago, IL",IL,DCA,"Washington, DC",VA,1400,1408,8.0,false,1654,1648,-6.0,false,false,,false,114.0,100.0,78.0,612.0,,,,,
flt_06f81c7c75fda21370d343a5c853,2024-02-15,1,2,4,DL,DL,MSP,"Minneapolis, MN",MN,PSP,"Palm Springs, CA",CA,1253,1252,-1.0,false,1450,1447,-3.0,false,false,,false,237.0,235.0,210.0,1454.0,,,,,
flt_464cfa70467ad0b3b441e9b82974,2024-11-06,4,11,3,AA,AA,ORD,"Chicago, IL",IL,PHL,"Philadelphia, PA",PA,630,620,-10.0,false,923,909,-14.0,false,false,,false,113.0,109.0,94.0,678.0,,,,,
flt_c6f49d9d5accaeb782f74430eaa7,2024-04-20,2,4,6,DL,OO,MSP,"Minneapolis, MN",MN,GFK,"Grand Forks, ND",ND,1525,1524,-1.0,false,1642,1628,-14.0,false,false,,false,77.0,64.0,50.0,284.0,,,,,
flt_e328cde2fb5f97312446b3ec95d0,2024-05-14,2,5,2,DL,DL,MSP,"Minneapolis, MN",MN,LAX,"Los Angeles, CA",CA,1000,1008,8.0,false,1158,1148,-10.0,false,false,,false,238.0,220.0,200.0,1535.0,,,,,
flt_d15273c3447b6436e565bf1e3e4d,2024-07-26,3,7,5,NK,NK,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,1002,1002,0.0,false,1418,1357,-21.0,false,false,,false,196.0,175.0,154.0,1197.0,,,,,
flt_e072392956837127d81b62a704cf,2024-06-04,2,6,2,UA,UA,ORD,"Chicago, IL",IL,PIT,"Pittsburgh, PA",PA,1418,1443,25.0,true,1654,1718,24.0,true,false,,false,96.0,95.0,55.0,413.0,0.0,0.0,0.0,0.0,24.0
flt_47c3ec80259b257c676cd75e3148,2024-02-05,1,2,1,AA,ZW,ORD,"Chicago, IL",IL,BMI,"Bloomington/Normal, IL",IL,1330,1357,27.0,true,1426,1514,48.0,true,false,,false,56.0,77.0,31.0,116.0,0.0,0.0,21.0,0.0,27.0
flt_73498f0a539c3b83dcf47f78a9a9,2024-12-09,4,12,1,DL,OO,ORD,"Chicago, IL",IL,JFK,"New York, NY",NY,1359,1356,-3.0,false,1725,1707,-18.0,false,false,,false,146.0,131.0,103.0,740.0,,,,,
flt_303ee980ee6ac59e637b869f2836,2024-02-19,1,2,1,UA,UA,ORD,"Chicago, IL",IL,SFO,"San Francisco, CA",CA,1810,1807,-3.0,false,2107,2109,2.0,false,false,,false,297.0,302.0,272.0,1846.0,,,,,
flt_0fdeefcf6c232bdb64ae1d71476e,2024-06-26,2,6,3,UA,UA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1821,1816,-5.0,false,2126,2110,-16.0,false,false,,false,125.0,114.0,80.0,599.0,,,,,
flt_f245c60713db6b33d596e906a384,2024-05-10,2,5,5,AA,AA,ORD,"Chicago, IL",IL,MCI,"Kansas City, MO",MO,1901,1857,-4.0,false,2041,2025,-16.0,false,false,,false,100.0,88.0,65.0,403.0,,,,,
flt_ada522064ec0bc9c6826dcda56f5,2024-06-06,2,6,4,DL,DL,MSP,"Minneapolis, MN",MN,DEN,"Denver, CO",CO,1840,2047,127.0,true,1950,2145,115.0,true,false,,false,130.0,118.0,92.0,680.0,0.0,0.0,0.0,0.0,115.0
flt_0de436c290e424e53efbeff181d7,2024-11-08,4,11,5,AA,OO,ORD,"Chicago, IL",IL,ELP,"El Paso, TX",TX,1010,1035,25.0,true,1244,1300,16.0,true,false,,false,214.0,205.0,187.0,1236.0,16.0,0.0,0.0,0.0,0.0
flt_5368e7ad25ebc52547e259a4713a,2024-04-29,2,4,1,UA,G7,ORD,"Chicago, IL",IL,AVP,"Scranton/Wilkes-Barre, PA",PA,1754,1757,3.0,false,2100,2102,2.0,false,false,,false,126.0,125.0,85.0,632.0,,,,,
flt_d37eae4b6b8f6d15dabe730a6558,2024-10-04,4,10,5,WN,WN,MSP,"Minneapolis, MN",MN,AUS,"Austin, TX",TX,700,654,-6.0,false,950,929,-21.0,false,false,,false,170.0,155.0,135.0,1042.0,,,,,
flt_5b57ad40dcc4700b326cd0da6796,2024-01-31,1,1,3,UA,OO,ORD,"Chicago, IL",IL,FAR,"Fargo, ND",ND,1940,1940,0.0,false,2159,2135,-24.0,false,false,,false,139.0,115.0,91.0,557.0,,,,,
flt_d35be3e59e0e80ebcae8f800c791,2024-08-23,3,8,5,UA,OO,ORD,"Chicago, IL",IL,TVC,"Traverse City, MI",MI,855,851,-4.0,false,1116,1108,-8.0,false,false,,false,81.0,77.0,40.0,224.0,,,,,
flt_0cf4dcf0c7d938745236b4093d3e,2024-03-28,1,3,4,WN,WN,MDW,"Chicago, IL",IL,OMA,"Omaha, NE",NE,1635,1648,13.0,false,1805,1801,-4.0,false,false,,false,90.0,73.0,65.0,423.0,,,,,
flt_679d181f8d51361c81fc27a9b2bd,2024-08-23,3,8,5,AA,AA,ORD,"Chicago, IL",IL,PVD,"Providence, RI",RI,1859,1859,0.0,false,2231,2305,34.0,true,false,,false,152.0,186.0,110.0,849.0,0.0,0.0,34.0,0.0,0.0
flt_d8f63e8f0c49e66d6df45402b096,2024-10-22,4,10,2,DL,OO,MSP,"Minneapolis, MN",MN,RST,"Rochester, MN",MN,1810,1806,-4.0,false,1859,1851,-8.0,false,false,,false,49.0,45.0,19.0,76.0,,,,,
flt_af1f302f83e0a3521e7695292f28,2024-05-06,2,5,1,DL,DL,MSP,"Minneapolis, MN",MN,MCO,"Orlando, FL",FL,1050,1056,6.0,false,1501,1454,-7.0,false,false,,false,191.0,178.0,154.0,1310.0,,,,,
flt_1788d1e5c01546ad2c88ff7509e5,2024-03-19,1,3,2,AA,MQ,ORD,"Chicago, IL",IL,CMH,"Columbus, OH",OH,1645,1644,-1.0,false,1904,1848,-16.0,false,false,,false,79.0,64.0,44.0,296.0,,,,,
flt_b3517113a9ae7b6601e96b68f250,2024-04-09,2,4,2,WN,WN,MDW,"Chicago, IL",IL,DCA,"Washington, DC",VA,935,940,5.0,false,1225,1212,-13.0,false,false,,false,110.0,92.0,77.0,601.0,,,,,
flt_9f0b78cbfcc2a516e5767b541784,2024-08-17,3,8,6,AA,MQ,ORD,"Chicago, IL",IL,AVP,"Scranton/Wilkes-Barre, PA",PA,1925,2024,59.0,true,2217,2335,78.0,true,false,,false,112.0,131.0,89.0,632.0,0.0,0.0,19.0,0.0,59.0
flt_29b2183d0bd3280a8f7e4c6b9bf3,2024-03-10,1,3,7,UA,UA,ORD,"Chicago, IL",IL,CLT,"Charlotte, NC",NC,1850,1848,-2.0,false,2155,2149,-6.0,false,false,,false,125.0,121.0,85.0,599.0,,,,,
flt_4388dde000ccd67cd66d41fb7ccc,2024-11-21,4,11,4,UA,UA,ORD,"Chicago, IL",IL,MIA,"Miami, FL",FL,1245,1426,101.0,true,1657,1859,122.0,true,false,,false,192.0,213.0,147.0,1197.0,101.0,0.0,21.0,0.0,0.0
flt_e597813a14fb3f768f3cace41eae,2024-01-31,1,1,3,WN,WN,MKE,"Milwaukee, WI",WI,LAS,"Las Vegas, NV",NV,720,718,-2.0,false,925,902,-23.0,false,false,,false,245.0,224.0,193.0,1524.0,,,,,
flt_8c583fcd174ee2de9d84f087c73d,2024-09-15,3,9,7,AA,AA,MKE,"Milwaukee, WI",WI,CLT,"Charlotte, NC",NC,1040,1038,-2.0,false,1345,1343,-2.0,false,false,,false,125.0,125.0,100.0,651.0,,,,,
flt_3e7daaf3167e109208c842a02a0a,2024-11-09,4,11,6,DL,DL,MSP,"Minneapolis, MN",MN,MCO,"Orlando, FL",FL,1914,1909,-5.0,false,2326,2331,5.0,false,false,,false,192.0,202.0,166.0,1310.0,,,,,
flt_3540e2c2ce313d09a6c259b5fcad,2024-04-21,2,4,7,UA,YX,ORD,"Chicago, IL",IL,DLH,"Duluth, MN",MN,1945,1948,3.0,false,2128,2119,-9.0,false,false,,false,103.0,91.0,66.0,397.0,,,,,
flt_bf0a70feaa5c0ab11cd9d0fac192,2024-03-21,1,3,4,UA,UA,ORD,"Chicago, IL",IL,MSN,"Madison, WI",WI,2002,2002,0.0,false,2102,2103,1.0,false,false,,false,60.0,61.0,30.0,108.0,,,,,
flt_9d8396af66b7f92f77c821a706a3,2024-11-12,4,11,2,DL,OO,MDW,"Chicago, IL",IL,DTW,"Detroit, MI",MI,931,922,-9.0,false,1145,1132,-13.0,false,false,,false,74.0,70.0,41.0,228.0,,,,,
flt_a3f3b660c6d77dc3c42300eb8969,2024-02-06,1,2,2,AA,AA,ORD,"Chicago, IL",IL,DFW,"Dallas/Fort Worth, TX",TX,1845,1839,-6.0,false,2131,2117,-14.0,false,false,,false,166.0,158.0,114.0,802.0,,,,,
flt_45088ff74c9bb7be74a905fd528a,2024-07-15,3,7,1,F9,F9,MKE,"Milwaukee, WI",WI,DEN,"Denver, CO",CO,2124,2142,18.0,true,2307,2321,14.0,false,false,,false,163.0,159.0,131.0,896.0,,,,,
flt_9d113efe48f477f6c0d090a1ed59,2024-03-16,1,3,6,UA,UA,ORD,"Chicago, IL",IL,MSP,"Minneapolis, MN",MN,2007,2109,62.0,true,2140,2234,54.0,true,false,,false,93.0,85.0,61.0,334.0,17.0,0.0,0.0,0.0,37.0
flt_f61c085791c152fbd394a2e36323,2024-08-11,3,8,7,DL,9E,MSP,"Minneapolis, MN",MN,MSN,"Madison, WI",WI,1250,1249,-1.0,false,1401,1346,-15.0,false,false,,false,71.0,57.0,38.0,228.0,,,,,
flt_7de7865c297bd1e17b68c90422fc,2024-06-17,2,6,1,DL,DL,MSP,"Minneapolis, MN",MN,EWR,"Newark, NJ",NJ,759,814,15.0,true,1141,1158,17.0,true,false,,false,162.0,164.0,144.0,1008.0,0.0,0.0,2.0,0.0,15.0
flt_9496538273b937928e62ca0ab712,2024-02-22,1,2,4,DL,DL,MSP,"Minneapolis, MN",MN,DFW,"Dallas/Fort Worth, TX",TX,2020,2022,2.0,false,2303,2249,-14.0,false,false,,false,163.0,147.0,113.0,852.0,,,,,
flt_0e8a78afd77d36a8129d6297929b,2024-07-23,3,7,2,WN,WN,MDW,"Chicago, IL",IL,BDL,"Hartford, CT",CT,1920,2032,72.0,true,2225,2326,61.0,true,false,,false,125.0,114.0,94.0,776.0,0.0,57.0,0.0,0.0,4.0
flt_d31cab1fe4f893a6e446b06b6bf4,2024-07-10,3,7,3,UA,G7,ORD,"Chicago, IL",IL,BUF,"Buffalo, NY",NY,1035,1029,-6.0,false,1316,1324,8.0,false,false,,false,101.0,115.0,64.0,474.0,,,,,
flt_9da2d5d3394b34d97d1db453d78e,2024-01-05,1,1,5,UA,UA,ORD,"Chicago, IL",IL,SLC,"Salt Lake City, UT",UT,855,853,-2.0,false,1144,1130,-14.0,false,false,,false,229.0,217.0,178.0,1250.0,,,,,
